Time (s) - Detector SiHi:amps (P) 	Primary Axis - Detector SiHi:amps (P) 	
10500.6	4.679157E-6	
10501.6	4.680649E-6	
10502.6	4.681574E-6	
10503.6	4.681137E-6	
10504.6	4.676682E-6	
10505.6	4.676337E-6	
10506.6	4.679806E-6	
10507.6	4.671788E-6	
10508.6	4.684678E-6	
10509.6	4.672654E-6	
10510.6	4.672363E-6	
10511.6	4.676149E-6	
10512.6	4.674488E-6	
10513.6	4.682917E-6	
10514.6	4.677329E-6	
10515.6	4.666867E-6	
10516.6	 4.67805E-6	
10517.6	4.679031E-6	
10518.6	4.675736E-6	
10519.6	4.670369E-6	
10520.6	4.676332E-6	
10521.6	4.681348E-6	
10522.6	4.680391E-6	
10523.6	4.675962E-6	
10524.6	 4.67645E-6	
10525.6	4.684983E-6	
10526.6	4.678138E-6	
10527.6	4.681497E-6	
10528.6	4.667397E-6	
10529.6	4.681226E-6	
10530.6	4.679362E-6	
10531.6	4.674288E-6	
10532.6	4.673907E-6	
10533.6	4.681707E-6	
10534.6	4.677646E-6	
10535.7	4.679758E-6	
10536.7	4.677525E-6	
10537.7	4.662913E-6	
10538.7	4.660224E-6	
10539.7	4.671207E-6	
10540.7	4.675615E-6	
10541.7	4.674883E-6	
10542.7	4.673751E-6	
10543.7	4.678775E-6	
10544.7	4.678319E-6	
10545.7	 4.67626E-6	
10546.7	4.682962E-6	
10547.7	4.669022E-6	
10548.7	4.677345E-6	
10549.7	4.677964E-6	
10550.7	4.679076E-6	
10551.7	4.668354E-6	
10552.7	4.677173E-6	
10553.7	4.678953E-6	
10554.7	4.671756E-6	
10555.7	   4.675E-6	
10556.7	4.676974E-6	
10557.7	4.678817E-6	
10558.7	4.677812E-6	
10559.7	4.671847E-6	
10560.7	4.674495E-6	
10561.7	 4.67122E-6	
10562.7	 4.67652E-6	
10563.7	4.695444E-6	
10564.7	4.692906E-6	
10565.7	4.690691E-6	
10566.7	4.694823E-6	
10567.7	4.699069E-6	
10568.7	4.680574E-6	
10569.7	 4.68591E-6	
10570.7	4.693618E-6	
10571.7	4.694956E-6	
10572.7	4.693417E-6	
10573.7	4.702232E-6	
10574.7	4.698725E-6	
10575.7	4.702774E-6	
10576.7	4.707436E-6	
10577.7	4.702745E-6	
10578.7	4.704698E-6	
10579.7	 4.70694E-6	
10580.7	4.706686E-6	
10581.7	4.708375E-6	
10582.7	4.700519E-6	
10583.7	4.706012E-6	
10584.7	 4.70837E-6	
10585.7	4.702319E-6	
10586.7	4.703305E-6	
10587.7	4.703352E-6	
10588.7	4.699119E-6	
10589.7	4.705449E-6	
10590.7	 4.70946E-6	
10591.7	4.702029E-6	
10592.7	4.703401E-6	
10593.7	4.706135E-6	
10594.7	4.699128E-6	
10595.7	4.706722E-6	
10596.7	4.709759E-6	
10597.7	4.701336E-6	
10598.7	4.697973E-6	
10599.7	4.697224E-6	
10600.7	 4.69346E-6	
10601.7	4.700346E-6	
10602.7	4.687855E-6	
10603.7	4.689357E-6	
10604.7	4.695969E-6	
10605.7	 4.69964E-6	
10606.7	4.689702E-6	
10607.7	4.692592E-6	
10608.7	4.700378E-6	
10609.7	 4.69154E-6	
10610.7	4.694649E-6	
10611.7	4.699935E-6	
10612.7	4.684213E-6	
10613.7	4.699359E-6	
10614.7	4.693114E-6	
10615.7	4.688797E-6	
10616.7	4.687878E-6	
10617.7	4.693625E-6	
10618.7	4.693569E-6	
10619.7	 4.69246E-6	
10620.7	4.698008E-6	
10621.7	4.699264E-6	
10622.7	4.697496E-6	
10623.7	4.695471E-6	
10624.7	4.702949E-6	
10625.7	4.696027E-6	
10626.7	4.697712E-6	
10627.7	4.699688E-6	
10628.7	4.698372E-6	
10629.7	4.705341E-6	
10630.7	 4.70002E-6	
10631.7	4.705049E-6	
10632.7	4.702301E-6	
10633.7	4.710151E-6	
10634.7	4.706714E-6	
10635.7	4.706713E-6	
10636.7	4.704372E-6	
10637.7	4.704232E-6	
10638.7	4.703578E-6	
10639.7	4.709593E-6	
10640.7	4.705501E-6	
10641.7	4.707916E-6	
10642.7	4.702244E-6	
10643.7	4.707711E-6	
10644.7	4.706949E-6	
10645.7	 4.70331E-6	
10646.7	4.700797E-6	
10647.7	4.702182E-6	
10648.7	4.705792E-6	
10649.7	4.704362E-6	
10650.7	4.709794E-6	
10651.7	4.708312E-6	
10652.7	4.704055E-6	
10653.7	4.705508E-6	
10654.7	4.700995E-6	
10655.7	4.707551E-6	
10656.7	4.705185E-6	
10657.7	4.701618E-6	
10658.7	4.690178E-6	
10659.7	4.698521E-6	
10660.7	 4.69884E-6	
10661.7	4.699822E-6	
10662.7	4.701462E-6	
10663.7	4.700204E-6	
10664.7	4.699093E-6	
10665.7	4.702377E-6	
10666.7	4.702856E-6	
10667.7	4.705962E-6	
10668.7	4.706232E-6	
10669.7	4.710224E-6	
10670.7	4.696494E-6	
10671.7	4.693913E-6	
10672.7	4.700515E-6	
10673.7	4.705862E-6	
10674.7	4.701615E-6	
10675.7	4.704134E-6	
10676.7	4.704508E-6	
10677.7	4.700978E-6	
10678.7	4.701904E-6	
10679.7	4.696762E-6	
10680.7	4.705089E-6	
10681.7	4.708077E-6	
10682.7	4.703947E-6	
10683.7	4.704602E-6	
10684.7	4.691533E-6	
10685.7	4.702713E-6	
10686.7	4.702113E-6	
10687.7	4.708057E-6	
10688.7	4.698555E-6	
10689.7	4.697198E-6	
10690.7	4.703237E-6	
10691.7	4.699341E-6	
10692.7	4.704387E-6	
10693.7	 4.69409E-6	
10694.7	 4.69162E-6	
10695.7	4.691622E-6	
10696.7	4.692323E-6	
10697.7	4.692678E-6	
10698.7	4.698663E-6	
10699.7	4.697682E-6	
10700.7	 4.69528E-6	
10701.7	4.696837E-6	
10702.7	4.705748E-6	
10703.7	4.702207E-6	
10704.7	4.699633E-6	
10705.7	4.698607E-6	
10706.7	4.696864E-6	
10707.7	4.689181E-6	
10708.7	4.694812E-6	
10709.7	 4.69833E-6	
10710.7	4.698992E-6	
10711.7	4.701542E-6	
10712.7	4.689187E-6	
10713.7	4.696596E-6	
10714.7	4.691154E-6	
10715.7	4.697401E-6	
10716.7	  4.6894E-6	
10717.7	 4.70089E-6	
10718.7	4.696476E-6	
10719.7	4.691915E-6	
10720.7	4.697991E-6	
10721.7	4.699115E-6	
10722.7	4.695168E-6	
10723.7	4.702262E-6	
10724.7	4.704629E-6	
10725.7	4.692631E-6	
10726.7	4.700196E-6	
10727.7	4.694834E-6	
10728.7	 4.69117E-6	
10729.7	4.693882E-6	
10730.7	4.698811E-6	
10731.7	 4.70506E-6	
10732.7	4.695403E-6	
10733.7	4.685404E-6	
10734.7	4.686673E-6	
10735.7	4.694412E-6	
10736.7	4.698829E-6	
10737.7	4.693033E-6	
10738.7	4.692314E-6	
10739.7	4.698701E-6	
10740.7	4.691516E-6	
10741.7	4.687828E-6	
10742.7	4.688125E-6	
10743.7	4.691364E-6	
10744.7	4.684622E-6	
10745.7	4.696006E-6	
10746.7	4.689962E-6	
10747.7	4.696733E-6	
10748.7	4.696894E-6	
10749.7	4.694386E-6	
10750.7	4.692691E-6	
10751.7	 4.68991E-6	
10752.7	4.696374E-6	
10753.7	 4.69547E-6	
10754.7	4.694865E-6	
10755.7	4.697846E-6	
10756.7	4.694255E-6	
10757.7	4.695578E-6	
10758.7	4.688717E-6	
10759.7	4.691413E-6	
10760.7	4.694603E-6	
10761.5	4.693641E-6	
10762.5	4.690062E-6	
10763.5	4.691609E-6	
10764.5	4.693274E-6	
10765.5	4.696303E-6	
10766.5	4.690603E-6	
10767.5	 4.68561E-6	
10768.5	 4.69059E-6	
10769.5	4.693242E-6	
10770.5	4.697453E-6	
10771.5	4.691795E-6	
10772.5	4.696464E-6	
10773.5	4.694303E-6	
10774.5	4.695475E-6	
10775.5	4.685825E-6	
10776.5	4.691727E-6	
10777.5	4.687849E-6	
10778.5	 4.69585E-6	
10779.5	4.686611E-6	
10780.5	 4.69019E-6	
10781.5	4.684893E-6	
10782.5	4.689055E-6	
10783.5	4.684959E-6	
10784.5	4.691529E-6	
10785.5	4.691214E-6	
10786.5	  4.6853E-6	
10787.5	4.688308E-6	
10788.5	4.687963E-6	
10789.5	4.688755E-6	
10790.5	4.686824E-6	
10791.5	 4.68748E-6	
10792.5	4.687318E-6	
10793.5	4.684512E-6	
10794.5	4.691776E-6	
10795.5	4.683848E-6	
10796.5	4.695335E-6	
10797.5	4.685458E-6	
10798.5	 4.68873E-6	
10799.5	 4.69202E-6	
10800.5	4.688724E-6	
10801.5	4.684409E-6	
10802.5	4.688173E-6	
10803.5	4.688214E-6	
10804.5	4.695143E-6	
10805.5	4.683791E-6	
10806.5	4.680895E-6	
10807.5	4.682511E-6	
10808.5	4.684015E-6	
10809.5	4.689824E-6	
10810.5	4.686101E-6	
10811.5	4.685712E-6	
10812.5	4.686046E-6	
10813.5	4.682836E-6	
10814.5	4.688887E-6	
10815.5	4.697389E-6	
10816.5	4.684852E-6	
10817.5	 4.67836E-6	
10818.5	4.679752E-6	
10819.5	4.683904E-6	
10820.5	4.690492E-6	
10821.5	4.686519E-6	
10822.5	4.689466E-6	
10823.5	4.685076E-6	
10824.5	4.685767E-6	
10825.5	4.689088E-6	
10826.5	4.679948E-6	
10827.5	4.686463E-6	
10828.5	4.685879E-6	
10829.5	4.688699E-6	
10830.5	4.689115E-6	
10831.5	 4.68323E-6	
10832.5	4.686216E-6	
10833.5	4.683755E-6	
10834.5	4.684937E-6	
10835.5	4.684161E-6	
10836.5	 4.68093E-6	
10837.5	 4.68261E-6	
10838.5	 4.68265E-6	
10839.5	4.686794E-6	
10840.5	4.681196E-6	
10841.5	4.685508E-6	
10842.5	4.683561E-6	
10843.5	 4.68445E-6	
10844.5	4.688964E-6	
10845.5	4.680228E-6	
10846.5	4.685898E-6	
10847.5	4.685767E-6	
10848.5	4.683218E-6	
10849.5	4.681173E-6	
10850.5	4.683761E-6	
10851.5	4.687681E-6	
10852.5	4.682571E-6	
10853.5	4.681703E-6	
10854.5	 4.68242E-6	
10855.5	4.690533E-6	
10856.5	4.684123E-6	
10857.5	4.685723E-6	
10858.5	4.685362E-6	
10859.5	4.685131E-6	
10860.5	4.682523E-6	
10861.5	4.680468E-6	
10862.5	4.682434E-6	
10863.5	4.675156E-6	
10864.5	4.686226E-6	
10865.5	4.685839E-6	
10866.5	4.688622E-6	
10867.5	4.683222E-6	
10868.5	4.687427E-6	
10869.5	4.686539E-6	
10870.5	4.684924E-6	
10871.5	4.677293E-6	
10872.5	  4.6771E-6	
10873.5	4.683475E-6	
10874.5	4.686215E-6	
10875.5	4.686808E-6	
10876.5	4.685019E-6	
10877.5	 4.67781E-6	
10878.5	4.678472E-6	
10879.5	4.677566E-6	
10880.5	4.677142E-6	
10881.5	4.683205E-6	
10882.5	4.685882E-6	
10883.5	4.679975E-6	
10884.5	 4.67888E-6	
10885.6	4.679805E-6	
10886.6	4.680525E-6	
10887.6	4.682151E-6	
10888.6	4.691981E-6	
10889.6	 4.68346E-6	
10890.6	4.684801E-6	
10891.6	4.675792E-6	
10892.6	4.675921E-6	
10893.6	4.676214E-6	
10894.6	4.683898E-6	
10895.6	4.684918E-6	
10896.6	4.679385E-6	
10897.6	4.681677E-6	
10898.6	4.687239E-6	
10899.6	4.684479E-6	
10900.6	4.682622E-6	
10901.6	4.673643E-6	
10902.6	4.676929E-6	
10903.6	4.678025E-6	
10904.6	4.687463E-6	
10905.6	4.683897E-6	
10906.6	4.686862E-6	
10907.6	4.685389E-6	
10908.6	4.676796E-6	
10909.6	4.680619E-6	
10910.6	4.681911E-6	
10911.6	4.688337E-6	
10912.6	4.682169E-6	
10913.6	4.682895E-6	
10914.6	 4.68357E-6	
10915.6	4.683115E-6	
10916.6	4.679993E-6	
10917.6	4.675398E-6	
10918.6	4.681393E-6	
10919.6	4.678482E-6	
10920.6	4.682966E-6	
10921.6	4.679531E-6	
10922.6	4.679218E-6	
10923.6	4.683523E-6	
10924.6	4.677528E-6	
10925.6	4.678462E-6	
10926.6	4.679407E-6	
10927.6	4.680838E-6	
10928.6	4.682356E-6	
10929.6	4.680304E-6	
10930.6	4.683694E-6	
10931.6	4.681517E-6	
10932.6	4.681308E-6	
10933.6	4.684192E-6	
10934.6	4.685885E-6	
10935.6	4.675117E-6	
10936.6	4.678137E-6	
10937.6	4.682614E-6	
10938.6	4.677743E-6	
10939.6	4.677607E-6	
10940.6	4.681049E-6	
10941.6	4.683196E-6	
10942.6	4.682859E-6	
10943.6	4.679733E-6	
10944.6	4.675995E-6	
10945.6	4.672853E-6	
10946.6	4.677863E-6	
10947.6	4.675766E-6	
10948.6	4.682767E-6	
10949.6	 4.67552E-6	
10950.6	4.680452E-6	
10951.6	4.683927E-6	
10952.6	4.674889E-6	
10953.6	4.681806E-6	
10954.6	4.682997E-6	
10955.6	4.678393E-6	
10956.6	4.677321E-6	
10957.6	 4.68431E-6	
10958.6	4.683576E-6	
10959.6	4.682908E-6	
10960.6	4.680667E-6	
10961.6	4.680095E-6	
10962.6	4.676989E-6	
10963.6	4.686424E-6	
10964.6	4.677677E-6	
10965.6	4.680081E-6	
10966.6	4.679388E-6	
10967.6	4.675177E-6	
10968.6	4.677246E-6	
10969.6	4.681872E-6	
10970.6	4.676474E-6	
10971.6	4.676878E-6	
10972.6	4.680661E-6	
10973.6	4.673982E-6	
10974.6	    4.68E-6	
10975.6	4.683589E-6	
10976.6	4.680703E-6	
10977.6	4.678308E-6	
10978.6	4.676182E-6	
10979.6	 4.67455E-6	
10980.6	4.669696E-6	
10981.6	4.680124E-6	
10982.6	4.674889E-6	
10983.6	 4.67837E-6	
10984.6	4.682702E-6	
10985.6	4.679243E-6	
10986.6	4.679729E-6	
10987.6	4.679174E-6	
10988.6	4.681514E-6	
10989.6	4.678618E-6	
10990.6	4.678225E-6	
10991.6	4.682934E-6	
10992.6	4.682074E-6	
10993.6	4.681767E-6	
10994.6	4.680057E-6	
10995.6	4.670722E-6	
10996.6	4.680432E-6	
10997.6	4.675913E-6	
10998.6	 4.68629E-6	
10999.6	4.676207E-6	
11000.6	4.677019E-6	
11001.6	 4.67539E-6	
11002.6	4.682492E-6	
11003.6	4.682221E-6	
11004.6	4.674744E-6	
11005.6	4.674655E-6	
11006.6	4.675413E-6	
11007.6	4.670937E-6	
11008.6	4.672237E-6	
11009.6	  4.6676E-6	
11010.6	4.665914E-6	
11011.6	 4.67421E-6	
11012.6	 4.67921E-6	
11013.6	4.673533E-6	
11014.6	4.677102E-6	
11015.6	4.673777E-6	
11016.6	4.673951E-6	
11017.6	4.672565E-6	
11018.6	4.674253E-6	
11019.6	4.669244E-6	
11020.6	4.668706E-6	
11021.6	4.667336E-6	
11022.6	4.672959E-6	
11023.6	4.670474E-6	
11024.6	4.683576E-6	
11025.6	4.684738E-6	
11026.6	 4.67983E-6	
11027.6	4.676782E-6	
11028.6	4.683687E-6	
11029.6	4.681641E-6	
11030.6	4.669371E-6	
11031.6	4.676307E-6	
11032.6	4.682373E-6	
11033.6	 4.68468E-6	
11034.6	4.678284E-6	
11035.6	4.680625E-6	
11036.6	4.669376E-6	
11037.6	4.669351E-6	
11038.6	4.672666E-6	
11039.6	4.665485E-6	
11040.6	4.677625E-6	
11041.6	4.669005E-6	
11042.6	4.667484E-6	
11043.6	4.672652E-6	
11044.6	4.667495E-6	
11045.6	4.671942E-6	
11046.6	4.667253E-6	
11047.6	4.665448E-6	
11048.6	4.671988E-6	
11049.6	 4.68144E-6	
11050.6	4.670707E-6	
11051.6	4.673995E-6	
11052.6	4.669555E-6	
11053.6	4.676713E-6	
11054.6	4.674502E-6	
11055.6	4.672305E-6	
11056.6	4.667191E-6	
11057.6	4.679283E-6	
11058.6	4.668196E-6	
11059.6	4.667002E-6	
11060.6	4.666161E-6	
11061.6	 4.67648E-6	
11062.6	4.671394E-6	
11063.6	4.671203E-6	
11064.6	4.668542E-6	
11065.6	4.674481E-6	
11066.6	4.672225E-6	
11067.6	4.672306E-6	
11068.6	  4.6676E-6	
11069.6	4.671444E-6	
11070.6	4.673886E-6	
11071.6	4.677995E-6	
11072.6	 4.67235E-6	
11073.6	4.671561E-6	
11074.6	 4.67392E-6	
11075.6	4.675372E-6	
11076.6	4.664643E-6	
11077.6	4.671335E-6	
11078.6	4.668346E-6	
11079.6	4.671558E-6	
11080.6	4.672759E-6	
11081.6	 4.67315E-6	
11082.6	4.674484E-6	
11083.6	4.676275E-6	
11084.6	4.670362E-6	
11085.6	4.671667E-6	
11086.6	 4.67148E-6	
11087.6	4.673094E-6	
11088.6	4.667486E-6	
11089.6	4.673841E-6	
11090.6	4.675228E-6	
11091.6	4.677655E-6	
11092.6	4.673964E-6	
11093.6	4.667124E-6	
11094.6	4.671658E-6	
11095.6	4.668779E-6	
11096.6	4.669375E-6	
11097.6	 4.67255E-6	
11098.6	 4.66387E-6	
11099.6	4.676441E-6	
11100.6	4.658836E-6	
11101.6	4.662097E-6	
11102.6	4.668649E-6	
11103.6	4.671076E-6	
11104.6	4.673645E-6	
11105.6	4.677661E-6	
11106.6	4.680025E-6	
11107.6	4.676202E-6	
11108.6	4.678903E-6	
11109.6	4.676155E-6	
11110.6	4.676659E-6	
11111.6	 4.67581E-6	
11112.6	4.667906E-6	
11113.6	4.669873E-6	
11114.6	 4.67481E-6	
11115.6	4.666095E-6	
11116.6	4.670094E-6	
11117.6	 4.67022E-6	
11118.6	4.672242E-6	
11119.6	4.674803E-6	
11120.6	4.675304E-6	
11121.6	4.669851E-6	
11122.6	 4.67952E-6	
11123.6	4.674275E-6	
11124.6	4.671655E-6	
11125.6	4.672081E-6	
11126.6	4.661562E-6	
11127.6	 4.67078E-6	
11128.6	 4.67297E-6	
11129.6	4.671615E-6	
11130.6	4.671974E-6	
11131.6	4.665128E-6	
11132.6	4.674933E-6	
11133.6	4.663235E-6	
11134.6	4.675347E-6	
11135.6	4.663014E-6	
11136.6	4.666709E-6	
11137.6	4.668512E-6	
11138.6	4.662382E-6	
11139.6	4.676373E-6	
11140.6	4.670976E-6	
11141.6	 4.66848E-6	
11142.6	4.669053E-6	
11143.6	4.668322E-6	
11144.6	 4.67146E-6	
11145.6	4.671505E-6	
11146.6	4.668639E-6	
11147.6	4.664024E-6	
11148.6	4.664113E-6	
11149.6	4.666029E-6	
11150.6	4.671212E-6	
11151.6	4.667691E-6	
11152.6	4.668375E-6	
11153.6	4.668223E-6	
11154.6	4.662662E-6	
11155.6	4.669637E-6	
11156.6	4.661723E-6	
11157.6	4.666934E-6	
11158.6	4.667947E-6	
11159.6	 4.66633E-6	
11160.6	4.669112E-6	
11161.6	4.666632E-6	
11162.6	4.661777E-6	
11163.6	4.673088E-6	
11164.6	4.669296E-6	
11165.7	4.671063E-6	
11166.7	4.666998E-6	
11167.7	4.674583E-6	
11168.7	4.665352E-6	
11169.7	4.672399E-6	
11170.7	4.667177E-6	
11171.7	4.661546E-6	
11172.7	4.661611E-6	
11173.7	4.660797E-6	
11174.7	 4.67221E-6	
11175.7	4.671534E-6	
11176.7	4.667125E-6	
11177.7	4.662968E-6	
11178.7	4.667609E-6	
11179.7	4.665146E-6	
11180.7	4.665257E-6	
11181.7	4.673449E-6	
11182.7	4.666007E-6	
11183.7	4.664082E-6	
11184.7	4.669396E-6	
11185.7	4.666167E-6	
11186.7	4.668961E-6	
11187.7	 4.66311E-6	
11188.7	 4.66431E-6	
11189.7	4.667899E-6	
11190.7	4.672322E-6	
11191.7	4.668547E-6	
11192.7	4.662283E-6	
11193.7	4.666281E-6	
11194.7	4.665338E-6	
11195.7	 4.66975E-6	
11196.7	4.658166E-6	
11197.7	4.668914E-6	
11198.7	4.656858E-6	
11199.7	4.658946E-6	
11200.7	4.667273E-6	
11201.7	4.666026E-6	
11202.7	4.658333E-6	
11203.7	4.661919E-6	
11204.7	4.661443E-6	
11205.7	4.663458E-6	
11206.7	4.663265E-6	
11207.7	4.662361E-6	
11208.7	4.664559E-6	
11209.7	4.668654E-6	
11210.7	4.666983E-6	
11211.7	4.660707E-6	
11212.7	 4.66197E-6	
11213.7	4.664793E-6	
11214.7	4.656586E-6	
11215.7	4.665005E-6	
11216.7	4.663242E-6	
11217.7	4.668275E-6	
11218.7	4.666347E-6	
11219.7	4.663167E-6	
11220.7	4.668008E-6	
11221.7	4.661781E-6	
11222.7	4.665601E-6	
11223.7	4.661702E-6	
11224.7	4.665181E-6	
11225.7	4.663642E-6	
11226.7	4.665597E-6	
11227.7	4.663706E-6	
11228.7	4.662154E-6	
11229.7	 4.66404E-6	
11230.7	4.667515E-6	
11231.7	4.660306E-6	
11232.7	4.667294E-6	
11233.7	4.657872E-6	
11234.7	4.659838E-6	
11235.7	4.662469E-6	
11236.7	4.661366E-6	
11237.7	4.655465E-6	
11238.7	4.659422E-6	
11239.7	4.655233E-6	
11240.7	4.663499E-6	
11241.7	4.658981E-6	
11242.7	4.665557E-6	
11243.7	4.666304E-6	
11244.7	 4.66513E-6	
11245.7	4.657239E-6	
11246.7	4.660024E-6	
11247.7	4.664954E-6	
11248.7	4.661771E-6	
11249.7	4.663082E-6	
11250.7	4.664953E-6	
11251.7	4.658333E-6	
11252.7	 4.66824E-6	
11253.7	4.659718E-6	
11254.7	4.663491E-6	
11255.7	4.663382E-6	
11256.7	4.656475E-6	
11257.7	4.666969E-6	
11258.7	 4.65682E-6	
11259.7	4.666276E-6	
11260.7	4.667152E-6	
11261.7	4.662413E-6	
11262.7	 4.66174E-6	
11263.7	4.667857E-6	
11264.7	4.657853E-6	
11265.7	4.663423E-6	
11266.7	4.661083E-6	
11267.7	4.665288E-6	
11268.7	4.663258E-6	
11269.7	4.661355E-6	
11270.7	 4.65986E-6	
11271.7	4.663729E-6	
11272.7	4.665881E-6	
11273.7	4.662015E-6	
11274.7	4.661393E-6	
11275.7	4.663772E-6	
11276.7	4.657968E-6	
11277.7	4.654643E-6	
11278.7	4.655418E-6	
11279.7	4.665148E-6	
11280.7	4.657329E-6	
11281.7	4.664381E-6	
11282.7	4.659056E-6	
11283.7	4.660698E-6	
11284.7	4.661845E-6	
11285.7	4.665352E-6	
11286.7	4.666143E-6	
11287.7	 4.66563E-6	
11288.7	  4.6572E-6	
11289.7	4.657799E-6	
11290.7	4.660442E-6	
11291.7	4.660527E-6	
11292.7	4.660074E-6	
11293.7	4.652659E-6	
11294.7	4.660444E-6	
11295.7	4.660351E-6	
11296.7	4.663227E-6	
11297.7	 4.65952E-6	
11298.7	 4.66022E-6	
11299.7	4.663465E-6	
11300.7	4.663192E-6	
11301.7	4.662791E-6	
11302.7	4.663261E-6	
11303.7	4.645677E-6	
11304.7	4.654551E-6	
11305.7	4.651926E-6	
11306.7	4.657648E-6	
11307.7	4.657947E-6	
11308.7	4.663137E-6	
11309.7	4.652509E-6	
11310.7	4.654413E-6	
11311.7	4.659482E-6	
11312.7	4.663052E-6	
11313.7	 4.65966E-6	
11314.7	4.664103E-6	
11315.7	 4.65843E-6	
11316.7	4.662452E-6	
11317.7	 4.66292E-6	
11318.7	4.655294E-6	
11319.7	 4.64763E-6	
11320.7	4.657468E-6	
11321.7	4.657479E-6	
11322.7	4.661095E-6	
11323.7	4.656718E-6	
11324.7	4.656035E-6	
11325.7	4.659951E-6	
11326.7	4.663617E-6	
11327.7	4.662529E-6	
11328.7	4.660742E-6	
11329.7	4.666072E-6	
11330.7	4.661122E-6	
11331.7	4.661341E-6	
11332.7	4.663847E-6	
11333.7	4.660391E-6	
11334.7	4.655644E-6	
11335.7	4.665086E-6	
11336.7	4.662539E-6	
11337.7	4.653539E-6	
11338.7	4.661989E-6	
11339.7	4.659664E-6	
11340.7	4.659498E-6	
11341.7	4.665504E-6	
11342.7	4.662481E-6	
11343.7	4.658994E-6	
11344.7	 4.66909E-6	
11345.7	4.659353E-6	
11346.7	 4.65595E-6	
11347.7	4.667896E-6	
11348.7	  4.6652E-6	
11349.7	4.656605E-6	
11350.7	4.659448E-6	
11351.7	4.661555E-6	
11352.7	4.650461E-6	
11353.7	4.660608E-6	
11354.7	4.662115E-6	
11355.7	4.664124E-6	
11356.7	4.656826E-6	
11357.7	4.657062E-6	
11358.7	4.664016E-6	
11359.7	4.668071E-6	
11360.7	4.658409E-6	
11361.7	4.656207E-6	
11362.7	4.652675E-6	
11363.7	  4.6595E-6	
11364.7	4.660801E-6	
11365.7	4.655718E-6	
11366.7	4.659193E-6	
11367.7	4.657124E-6	
11368.7	4.657426E-6	
11369.7	4.661306E-6	
11370.7	4.663995E-6	
11371.7	4.660721E-6	
11372.7	4.666816E-6	
11373.7	4.666592E-6	
11374.7	4.654298E-6	
11375.7	4.659638E-6	
11376.7	4.653322E-6	
11377.7	4.661771E-6	
11378.7	 4.66158E-6	
11379.7	4.662128E-6	
11380.5	4.661873E-6	
11381.5	4.658148E-6	
11382.5	4.663548E-6	
11383.5	4.659094E-6	
11384.5	4.658116E-6	
11385.5	4.646006E-6	
11386.5	4.654397E-6	
11387.5	4.657258E-6	
11388.5	4.654149E-6	
11389.5	4.657198E-6	
11390.5	4.662683E-6	
11391.5	4.654569E-6	
11392.5	4.660573E-6	
11393.5	 4.65588E-6	
11394.5	4.657237E-6	
11395.5	4.660369E-6	
11396.5	4.654881E-6	
11397.5	4.666458E-6	
11398.5	4.658284E-6	
11399.5	4.656729E-6	
11400.5	4.658476E-6	
11401.5	 4.66558E-6	
11402.5	4.658565E-6	
11403.5	4.657668E-6	
11404.5	4.655562E-6	
11405.5	4.661994E-6	
11406.5	4.659891E-6	
11407.5	4.659479E-6	
11408.5	4.655139E-6	
11409.5	4.653419E-6	
11410.5	 4.65938E-6	
11411.5	4.657274E-6	
11412.5	4.651763E-6	
11413.5	4.657708E-6	
11414.5	 4.66004E-6	
11415.5	 4.65746E-6	
11416.5	4.657495E-6	
11417.5	4.657293E-6	
11418.5	4.654012E-6	
11419.5	 4.65552E-6	
11420.5	4.656193E-6	
11421.5	4.650551E-6	
11422.5	4.659088E-6	
11423.5	4.659556E-6	
11424.5	4.663285E-6	
11425.5	4.660039E-6	
11426.5	4.655395E-6	
11427.5	4.655142E-6	
11428.5	4.662733E-6	
11429.5	4.660151E-6	
11430.5	 4.65397E-6	
11431.5	4.656293E-6	
11432.5	4.657473E-6	
11433.5	4.662428E-6	
11434.5	4.654445E-6	
11435.5	4.657021E-6	
11436.5	4.653888E-6	
11437.5	4.650247E-6	
11438.5	4.660996E-6	
11439.5	4.651305E-6	
11440.5	 4.65859E-6	
11441.5	4.653427E-6	
11442.5	4.651313E-6	
11443.5	4.655424E-6	
11444.5	4.648825E-6	
11445.5	4.660593E-6	
11446.5	4.659682E-6	
11447.5	4.658886E-6	
11448.5	4.661316E-6	
11449.5	4.656418E-6	
11450.5	4.654643E-6	
11451.5	4.655922E-6	
11452.5	4.652963E-6	
11453.5	4.654239E-6	
11454.5	4.654691E-6	
11455.5	4.656584E-6	
11456.5	4.661817E-6	
11457.5	4.655336E-6	
11458.5	4.660271E-6	
11459.5	4.659716E-6	
11460.5	4.657972E-6	
11461.5	4.652706E-6	
11462.5	4.657868E-6	
11463.5	4.658618E-6	
11464.5	 4.65865E-6	
11465.5	4.665975E-6	
11466.5	4.665038E-6	
11467.5	4.654565E-6	
11468.5	4.658398E-6	
11469.5	4.661885E-6	
11470.5	4.660528E-6	
11471.5	4.660525E-6	
11472.5	4.655426E-6	
11473.5	4.654852E-6	
11474.5	4.660709E-6	
11475.5	 4.65715E-6	
11476.5	4.650626E-6	
11477.5	4.655836E-6	
11478.5	4.662683E-6	
11479.5	4.659771E-6	
11480.5	4.660902E-6	
11481.5	4.656167E-6	
11482.5	4.659574E-6	
11483.5	4.652541E-6	
11484.5	4.660031E-6	
11485.5	4.659174E-6	
11486.5	4.653023E-6	
11487.5	4.659707E-6	
11488.5	4.654996E-6	
